L I	L III	L II(Calc.)
-0.00915527	0.0509644	0.0418091
-0.00793457	0.0561523	0.0482178
-0.00305176	0.0576782	0.0546265
0.00518799	0.0546265	0.0598145
0.017395	0.0454712	0.0628662
0.0332642	0.0302124	0.0634766
0.0524902	0.00946045	0.0619507
0.0747681	-0.0143433	0.0604248
0.0979614	-0.038147	0.0598145
0.121765	-0.0604248	0.0613403
0.142822	-0.0769043	0.065918
0.158691	-0.083313	0.0753784
0.166931	-0.0775146	0.0894165
0.166931	-0.0616455	0.105286
0.159302	-0.0372314	0.12207
0.143433	-0.00640869	0.137024
0.12085	0.0253296	0.146179
0.0939941	0.0515747	0.145569
0.0656128	0.0671387	0.132751
0.0378418	0.0708008	0.108643
0.0131226	0.0622559	0.0753784
-0.00732422	0.0436401	0.0363159
-0.0228882	0.0158691	-0.00701904
-0.0326538	-0.0170898	-0.0497437
-0.0369263	-0.050354	-0.0872803
-0.0369263	-0.0790405	-0.115967
-0.0341797	-0.0997925	-0.133972
-0.0308228	-0.109863	-0.140686
-0.0280762	-0.108337	-0.136414
-0.0262451	-0.0964355	-0.122681
-0.0256348	-0.0775146	-0.103149
-0.0262451	-0.0549316	-0.0811768
-0.0280762	-0.0326538	-0.06073
-0.0305176	-0.0131226	-0.0436401
-0.0326538	0.000915527	-0.0317383
-0.0335693	0.0088501	-0.0247192
-0.0335693	0.0119019	-0.0216675
-0.0323486	0.0109863	-0.0213623
-0.0305176	0.00823975	-0.0222778
-0.027771	0.00518799	-0.022583
-0.0244141	0.00152588	-0.0228882
-0.0210571	-0.00152588	-0.022583
-0.0183105	-0.00335693	-0.0216675
-0.0164795	-0.00427246	-0.020752
-0.0149536	-0.00427246	-0.0192261
-0.0134277	-0.00427246	-0.0177002
-0.0115967	-0.00488281	-0.0164795
-0.010376	-0.00671387	-0.0170898
-0.0100708	-0.00823975	-0.0183105
-0.0109863	-0.0088501	-0.0198364
-0.0125122	-0.0088501	-0.0213623
-0.0137329	-0.0088501	-0.022583
-0.0143433	-0.0088501	-0.0231934
-0.0152588	-0.00823975	-0.0234985
-0.0158691	-0.00762939	-0.0234985
-0.0164795	-0.00671387	-0.0231934
-0.0167847	-0.00640869	-0.0231934
-0.0164795	-0.00610352	-0.022583
-0.0161743	-0.00488281	-0.0210571
-0.0158691	-0.00305176	-0.0189209
-0.0158691	-0.00183105	-0.0177002
-0.0152588	-0.00152588	-0.0167847
-0.0146484	-0.0012207	-0.0158691
-0.0137329	-0.0012207	-0.0149536
-0.0131226	-0.0012207	-0.0143433
-0.0131226	-0.000610352	-0.0137329
-0.0128174	0	-0.0128174
-0.0119019	-0.000610352	-0.0125122
-0.0100708	-0.00213623	-0.012207
-0.00823975	-0.00335693	-0.0115967
-0.00701904	-0.00457764	-0.0115967
-0.00579834	-0.00579834	-0.0115967
-0.00457764	-0.00640869	-0.0109863
-0.00366211	-0.00701904	-0.0106812
-0.00335693	-0.00732422	-0.0106812
-0.00335693	-0.00671387	-0.0100708
-0.00366211	-0.00610352	-0.00976563
-0.00396729	-0.00579834	-0.00976563
-0.00457764	-0.00518799	-0.00976563
-0.00488281	-0.00396729	-0.0088501
-0.00518799	-0.00274658	-0.00793457
-0.00488281	-0.00213623	-0.00701904
-0.00427246	-0.00244141	-0.00671387
-0.00335693	-0.00335693	-0.00671387
-0.00213623	-0.00457764	-0.00671387
-0.000915527	-0.00610352	-0.00701904
-0.000610352	-0.00732422	-0.00793457
-0.000305176	-0.00793457	-0.00823975
0.000305176	-0.00854492	-0.00823975
0.000915527	-0.00946045	-0.00854492
0.0012207	-0.0106812	-0.00946045
0.0012207	-0.0119019	-0.0106812
0.000915527	-0.0128174	-0.0119019
0.000305176	-0.0128174	-0.0125122
-0.000305176	-0.0119019	-0.012207
-0.000305176	-0.0115967	-0.0119019
0	-0.0115967	-0.0115967
0.000305176	-0.0112915	-0.0109863
0.0012207	-0.0112915	-0.0100708
0.00213623	-0.0115967	-0.00946045
0.00335693	-0.0115967	-0.00823975
0.00457764	-0.012207	-0.00762939
0.00610352	-0.0134277	-0.00732422
0.00793457	-0.0158691	-0.00793457
0.00976563	-0.0180054	-0.00823975
0.0115967	-0.0198364	-0.00823975
0.0134277	-0.020752	-0.00732422
0.0149536	-0.0219727	-0.00701904
0.0167847	-0.0234985	-0.00671387
0.0183105	-0.0250244	-0.00671387
0.0192261	-0.0262451	-0.00701904
0.0195313	-0.0268555	-0.00732422
0.0198364	-0.027771	-0.00793457
0.0204468	-0.0283813	-0.00793457
0.0210571	-0.0289917	-0.00793457
0.0216675	-0.0296021	-0.00793457
0.0228882	-0.0308228	-0.00793457
0.0241089	-0.0320435	-0.00793457
0.0253296	-0.0332642	-0.00793457
0.0256348	-0.03479	-0.00915527
0.0265503	-0.0360107	-0.00946045
0.027771	-0.0378418	-0.0100708
0.0299072	-0.039978	-0.0100708
0.0320435	-0.0411987	-0.00915527
0.0335693	-0.0427246	-0.00915527
0.0354004	-0.0445557	-0.00915527
0.0369263	-0.0466919	-0.00976563
0.0384521	-0.0482178	-0.00976563
0.0393677	-0.0488281	-0.00946045
0.0396729	-0.0488281	-0.00915527
0.0393677	-0.0485229	-0.00915527
0.0390625	-0.0479126	-0.0088501
0.0387573	-0.0469971	-0.00823975
0.038147	-0.0457764	-0.00762939
0.0372314	-0.0445557	-0.00732422
0.0366211	-0.0436401	-0.00701904
0.0363159	-0.0430298	-0.00671387
0.0366211	-0.0430298	-0.00640869
0.0369263	-0.0436401	-0.00671387
0.0375366	-0.0436401	-0.00610352
0.0375366	-0.0427246	-0.00518799
0.0375366	-0.0415039	-0.00396729
0.0366211	-0.0396729	-0.00305176
0.03479	-0.0369263	-0.00213623
0.0326538	-0.0332642	-0.000610352
0.0302124	-0.0296021	0.000610352
0.0274658	-0.0256348	0.00183105
0.0244141	-0.0213623	0.00305176
0.0213623	-0.0170898	0.00427246
0.0177002	-0.012207	0.00549316
0.0140381	-0.00732422	0.00671387
0.00976563	-0.00213623	0.00762939
0.00518799	0.00244141	0.00762939
0.000915527	0.00732422	0.00823975
-0.00335693	0.0115967	0.00823975
-0.00732422	0.015564	0.00823975
-0.0106812	0.0186157	0.00793457
-0.0137329	0.0216675	0.00793457
-0.0164795	0.0238037	0.00732422
-0.0180054	0.0244141	0.00640869
-0.0186157	0.0234985	0.00488281
-0.0195313	0.022583	0.00305176
-0.0201416	0.022583	0.00244141
-0.0210571	0.022583	0.00152588
-0.0219727	0.0222778	0.000305176
-0.022583	0.0216675	-0.000915527
-0.0234985	0.0210571	-0.00244141
-0.0244141	0.020752	-0.00366211
-0.0256348	0.0216675	-0.00396729
-0.0265503	0.0222778	-0.00427246
-0.0274658	0.0222778	-0.00518799
-0.0283813	0.0216675	-0.00671387
-0.0289917	0.020752	-0.00823975
-0.0292969	0.0198364	-0.00946045
-0.0292969	0.0186157	-0.0106812
-0.0299072	0.0177002	-0.012207
-0.0308228	0.0167847	-0.0140381
-0.0317383	0.015564	-0.0161743
-0.0323486	0.0143433	-0.0180054
-0.0323486	0.0128174	-0.0195313
-0.0317383	0.0115967	-0.0201416
-0.0302124	0.010376	-0.0198364
-0.0283813	0.00946045	-0.0189209
-0.0265503	0.0088501	-0.0177002
-0.0244141	0.00854492	-0.0158691
-0.0219727	0.00854492	-0.0134277
-0.0198364	0.00915527	-0.0106812
-0.0183105	0.010376	-0.00793457
-0.0170898	0.0112915	-0.00579834
-0.0164795	0.0125122	-0.00396729
-0.0161743	0.0140381	-0.00213623
-0.0170898	0.015564	-0.00152588
-0.0183105	0.0170898	-0.0012207
-0.0198364	0.0183105	-0.00152588
-0.0210571	0.0186157	-0.00244141
-0.0222778	0.0177002	-0.00457764
-0.0231934	0.015564	-0.00762939
-0.0238037	0.0128174	-0.0109863
-0.0238037	0.0100708	-0.0137329
-0.0234985	0.00793457	-0.015564
-0.0222778	0.00640869	-0.0158691
-0.0213623	0.00488281	-0.0164795
-0.0204468	0.00335693	-0.0170898
-0.0198364	0.00213623	-0.0177002
-0.0192261	0.00183105	-0.017395
-0.0189209	0.00274658	-0.0161743
-0.0186157	0.00396729	-0.0146484
-0.0180054	0.00549316	-0.0125122
-0.0180054	0.00701904	-0.0109863
-0.0183105	0.00854492	-0.00976563
-0.0189209	0.00976563	-0.00915527
-0.0192261	0.0100708	-0.00915527
-0.0189209	0.00976563	-0.00915527
-0.0183105	0.00915527	-0.00915527
-0.017395	0.00823975	-0.00915527
-0.0161743	0.00732422	-0.0088501
-0.0152588	0.00610352	-0.00915527
-0.0146484	0.00488281	-0.00976563
-0.0140381	0.00366211	-0.010376
-0.0140381	0.00274658	-0.0112915
-0.0146484	0.00244141	-0.012207
-0.0146484	0.00213623	-0.0125122
-0.0134277	0.00152588	-0.0119019
-0.0119019	0.000915527	-0.0109863
-0.0109863	0.000915527	-0.0100708
-0.010376	0.00152588	-0.0088501
-0.00946045	0.00152588	-0.00793457
-0.00793457	0.00183105	-0.00610352
-0.00671387	0.00305176	-0.00366211
-0.00610352	0.00366211	-0.00244141
-0.00610352	0.00427246	-0.00183105
-0.00671387	0.00427246	-0.00244141
-0.00701904	0.00396729	-0.00305176
-0.00762939	0.00366211	-0.00396729
-0.0088501	0.00366211	-0.00518799
-0.00976563	0.00396729	-0.00579834
-0.0106812	0.00366211	-0.00701904
-0.0106812	0.00305176	-0.00762939
-0.00976563	0.00183105	-0.00793457
-0.00823975	0	-0.00823975
-0.00671387	-0.000305176	-0.00701904
-0.00610352	0.00152588	-0.00457764
-0.00610352	0.00427246	-0.00183105
-0.00640869	0.00671387	0.000305176
-0.00732422	0.00823975	0.000915527
-0.00793457	0.0088501	0.000915527
-0.00854492	0.00915527	0.000610352
-0.00915527	0.00976563	0.000610352
-0.00976563	0.00976563	0
-0.0100708	0.00854492	-0.00152588
-0.00976563	0.00640869	-0.00335693
-0.00946045	0.00457764	-0.00488281
-0.00915527	0.00274658	-0.00640869
-0.00854492	0.0012207	-0.00732422
-0.00732422	0	-0.00732422
-0.00610352	-0.000305176	-0.00640869
-0.00488281	-0.000305176	-0.00518799
-0.00427246	0.000610352	-0.00366211
-0.00396729	0.00183105	-0.00213623
-0.00366211	0.00335693	-0.000305176
-0.00305176	0.00427246	0.0012207
-0.00213623	0.00457764	0.00244141
-0.00183105	0.00396729	0.00213623
-0.00213623	0.00305176	0.000915527
-0.00213623	0.0012207	-0.000915527
-0.00152588	-0.0012207	-0.00274658
-0.000610352	-0.00305176	-0.00366211
0	-0.00427246	-0.00427246
0	-0.00488281	-0.00488281
-0.000305176	-0.00518799	-0.00549316
-0.000915527	-0.00549316	-0.00640869
-0.0012207	-0.00579834	-0.00701904
-0.00152588	-0.00610352	-0.00762939
-0.00183105	-0.00579834	-0.00762939
-0.00274658	-0.00518799	-0.00793457
-0.00396729	-0.00366211	-0.00762939
-0.00610352	-0.00244141	-0.00854492
-0.00732422	-0.000915527	-0.00823975
-0.00823975	-0.000305176	-0.00854492
-0.00823975	0.000305176	-0.00793457
-0.00854492	0.000610352	-0.00793457
-0.00823975	0.0012207	-0.00701904
-0.00762939	0.00183105	-0.00579834
-0.00640869	0.00213623	-0.00427246
-0.00518799	0.00183105	-0.00335693
-0.00396729	0.000915527	-0.00305176
-0.00305176	-0.000305176	-0.00335693
-0.00213623	-0.0012207	-0.00335693
-0.0012207	-0.00213623	-0.00335693
0	-0.00335693	-0.00335693
0.000610352	-0.00457764	-0.00396729
0.000610352	-0.00518799	-0.00457764
0.000610352	-0.00549316	-0.00488281
0.000305176	-0.00549316	-0.00518799
0.000305176	-0.00549316	-0.00518799
0.000610352	-0.00518799	-0.00457764
0.000915527	-0.00488281	-0.00396729
0.000915527	-0.00396729	-0.00305176
0.000610352	-0.00244141	-0.00183105
0	-0.000915527	-0.000915527
-0.000610352	0.000305176	-0.000305176
-0.000915527	0.000915527	0
-0.000915527	0.00152588	0.000610352
-0.000610352	0.00183105	0.0012207
-0.000610352	0.00244141	0.00183105
-0.0012207	0.00274658	0.00152588
-0.00152588	0.00274658	0.0012207
-0.00152588	0.00213623	0.000610352
-0.0012207	0.00213623	0.000915527
-0.0012207	0.00183105	0.000610352
-0.0012207	0.00152588	0.000305176
-0.000610352	0.000305176	-0.000305176
0.000915527	-0.000610352	0.000305176
0.00244141	-0.000915527	0.00152588
0.00366211	-0.0012207	0.00244141
0.00549316	-0.00152588	0.00396729
0.00701904	-0.00183105	0.00518799
0.00762939	-0.00183105	0.00579834
0.00823975	-0.00152588	0.00671387
0.00854492	-0.00183105	0.00671387
0.0088501	-0.00244141	0.00640869
0.00854492	-0.00305176	0.00549316
0.00793457	-0.00335693	0.00457764
0.00701904	-0.00335693	0.00366211
0.00579834	-0.00305176	0.00274658
0.00427246	-0.00274658	0.00152588
0.00335693	-0.00244141	0.000915527
0.00335693	-0.00274658	0.000610352
0.00366211	-0.00274658	0.000915527
0.00427246	-0.00274658	0.00152588
0.00427246	-0.00213623	0.00213623
0.00396729	-0.00183105	0.00213623
0.00335693	-0.00152588	0.00183105
0.00305176	-0.00152588	0.00152588
0.00274658	-0.00152588	0.0012207
0.00183105	-0.00152588	0.000305176
0.000610352	-0.00152588	-0.000915527
-0.0012207	-0.000915527	-0.00213623
-0.00305176	0	-0.00305176
-0.00366211	0.000915527	-0.00274658
-0.00366211	0.00152588	-0.00213623
-0.00244141	0.00183105	-0.000610352
-0.00152588	0.00244141	0.000915527
-0.000610352	0.00305176	0.00244141
0.000305176	0.00305176	0.00335693
0.000915527	0.00244141	0.00335693
0.00152588	0.0012207	0.00274658
0.00152588	0.000915527	0.00244141
0.00152588	0.000915527	0.00244141
0.000915527	0.000305176	0.0012207
0.000610352	-0.000915527	-0.000305176
0.000305176	-0.00213623	-0.00183105
0.000305176	-0.00305176	-0.00274658
0.000610352	-0.00305176	-0.00244141
0.000915527	-0.00274658	-0.00183105
0.00244141	-0.00274658	-0.000305176
0.00457764	-0.00305176	0.00152588
0.00701904	-0.00305176	0.00396729
0.00946045	-0.00274658	0.00671387
0.012207	-0.00213623	0.0100708
0.0149536	-0.00183105	0.0131226
0.017395	-0.000610352	0.0167847
0.0195313	0.0012207	0.020752
0.020752	0.00427246	0.0250244
0.0216675	0.00701904	0.0286865
0.0222778	0.00946045	0.0317383
0.0231934	0.0119019	0.0350952
0.0241089	0.0143433	0.0384521
0.0244141	0.0170898	0.0415039
0.0247192	0.0195313	0.0442505
0.0250244	0.0219727	0.0469971
0.0253296	0.0238037	0.0491333
0.0259399	0.0247192	0.0506592
0.0265503	0.0241089	0.0506592
0.0271606	0.022583	0.0497437
0.027771	0.0204468	0.0482178
0.027771	0.0170898	0.0448608
0.027771	0.012207	0.039978
0.0280762	0.00518799	0.0332642
0.0289917	-0.00396729	0.0250244
0.0302124	-0.0128174	0.017395
0.0308228	-0.0204468	0.010376
0.0308228	-0.0271606	0.00366211
0.0308228	-0.0332642	-0.00244141
0.0305176	-0.0372314	-0.00671387
0.0296021	-0.0387573	-0.00915527
0.0280762	-0.0378418	-0.00976563
0.0253296	-0.0341797	-0.0088501
0.0216675	-0.0283813	-0.00671387
0.0161743	-0.0210571	-0.00488281
0.00946045	-0.0131226	-0.00366211
0.00213623	-0.00610352	-0.00396729
-0.00396729	-0.000915527	-0.00488281
-0.00976563	0.00366211	-0.00610352
-0.0149536	0.00671387	-0.00823975
-0.0192261	0.00823975	-0.0109863
-0.0213623	0.00823975	-0.0131226
-0.0222778	0.00793457	-0.0143433
-0.022583	0.00732422	-0.0152588
-0.0219727	0.00732422	-0.0146484
-0.0210571	0.00732422	-0.0137329
-0.0189209	0.00701904	-0.0119019
-0.0170898	0.00732422	-0.00976563
-0.015564	0.0088501	-0.00671387
-0.0143433	0.010376	-0.00396729
-0.0134277	0.0115967	-0.00183105
-0.0128174	0.0128174	0
-0.012207	0.0134277	0.0012207
-0.012207	0.0137329	0.00152588
-0.012207	0.0137329	0.00152588
-0.012207	0.0137329	0.00152588
-0.0125122	0.0134277	0.000915527
-0.0134277	0.0137329	0.000305176
-0.0146484	0.0161743	0.00152588
-0.0167847	0.020752	0.00396729
-0.0189209	0.0274658	0.00854492
-0.0210571	0.0366211	0.015564
-0.0228882	0.045166	0.0222778
-0.022583	0.0515747	0.0289917
-0.0195313	0.055542	0.0360107
-0.0137329	0.0567627	0.0430298
-0.00488281	0.0543213	0.0494385
0.00762939	0.0460815	0.0537109
0.0238037	0.0317383	0.055542
0.0436401	0.0112915	0.0549316
0.0668335	-0.012207	0.0546265
0.0915527	-0.0354004	0.0561523
0.115051	-0.055542	0.0595093
0.134888	-0.0686646	0.0662231
0.148926	-0.0704956	0.0784302
0.155029	-0.0588989	0.0961304
0.152893	-0.0350952	0.117798
0.141296	-0.000610352	0.140686
0.12146	0.0396729	0.161133
0.0952148	0.0796509	0.174866
0.0653076	0.113831	0.179138
0.0338745	0.137329	0.171204
0.00366211	0.14801	0.151672
-0.0228882	0.144348	0.12146
-0.0436401	0.126343	0.0827026
-0.057373	0.0952148	0.0378418
-0.0646973	0.0558472	-0.0088501
-0.065918	0.0131226	-0.0527954
-0.0628662	-0.027771	-0.0906372
-0.057373	-0.0613403	-0.118713
-0.0506592	-0.0836182	-0.134277
-0.0439453	-0.0942993	-0.138245
-0.038147	-0.0939941	-0.132141
-0.0332642	-0.0857544	-0.119019
-0.0302124	-0.0723267	-0.102539
-0.027771	-0.057373	-0.085144
-0.0256348	-0.0430298	-0.0686646
-0.0231934	-0.0302124	-0.0534058
-0.0210571	-0.0204468	-0.0415039
-0.0186157	-0.0143433	-0.032959
-0.0161743	-0.0115967	-0.027771
-0.0143433	-0.0109863	-0.0253296
-0.0125122	-0.0112915	-0.0238037
-0.0109863	-0.0119019	-0.0228882
-0.0100708	-0.0119019	-0.0219727
-0.00976563	-0.0112915	-0.0210571
-0.00946045	-0.0109863	-0.0204468
-0.00915527	-0.0112915	-0.0204468
-0.00854492	-0.0119019	-0.0204468
-0.00732422	-0.0128174	-0.0201416
-0.00671387	-0.0131226	-0.0198364
-0.00671387	-0.0137329	-0.0204468
-0.00579834	-0.0143433	-0.0201416
-0.00457764	-0.0146484	-0.0192261
-0.00335693	-0.0146484	-0.0180054
-0.00274658	-0.0140381	-0.0167847
-0.00244141	-0.0134277	-0.0158691
-0.00183105	-0.0128174	-0.0146484
-0.000915527	-0.0125122	-0.0134277
0.000305176	-0.0128174	-0.0125122
0.00183105	-0.0134277	-0.0115967
0.00335693	-0.0140381	-0.0106812
0.00457764	-0.0149536	-0.010376
0.00549316	-0.015564	-0.0100708
0.00579834	-0.0161743	-0.010376
0.00579834	-0.0164795	-0.0106812
0.00518799	-0.0167847	-0.0115967
0.00488281	-0.0170898	-0.012207
0.00488281	-0.017395	-0.0125122
0.00488281	-0.0170898	-0.012207
0.00518799	-0.0164795	-0.0112915
0.00579834	-0.0161743	-0.010376
0.00701904	-0.0167847	-0.00976563
0.00854492	-0.0177002	-0.00915527
0.010376	-0.0186157	-0.00823975
0.0125122	-0.0189209	-0.00640869
0.0140381	-0.0192261	-0.00518799
0.0152588	-0.0195313	-0.00427246
0.0158691	-0.0204468	-0.00457764
0.0161743	-0.0210571	-0.00488281
0.0161743	-0.0216675	-0.00549316
0.0161743	-0.0228882	-0.00671387
0.0161743	-0.0234985	-0.00732422
0.0161743	-0.0234985	-0.00732422
0.0158691	-0.0228882	-0.00701904
0.0158691	-0.0219727	-0.00610352
0.0161743	-0.0219727	-0.00579834
0.0164795	-0.0213623	-0.00488281
0.0164795	-0.020752	-0.00427246
0.0164795	-0.0201416	-0.00366211
0.0167847	-0.0201416	-0.00335693
0.017395	-0.0201416	-0.00274658
0.0183105	-0.020752	-0.00244141
0.0186157	-0.0216675	-0.00305176
0.0183105	-0.0234985	-0.00518799
0.0180054	-0.0259399	-0.00793457
0.0183105	-0.0289917	-0.0106812
0.0192261	-0.0311279	-0.0119019
0.020752	-0.032959	-0.012207
0.0222778	-0.0335693	-0.0112915
0.0234985	-0.0341797	-0.0106812
0.0247192	-0.0350952	-0.010376
0.0265503	-0.0360107	-0.00946045
0.0283813	-0.0366211	-0.00823975
0.0302124	-0.0375366	-0.00732422
0.0323486	-0.0384521	-0.00610352
0.0341797	-0.0390625	-0.00488281
0.0354004	-0.0396729	-0.00427246
0.0363159	-0.0408936	-0.00457764
0.0375366	-0.0427246	-0.00518799
0.0390625	-0.045166	-0.00610352
0.0411987	-0.0476074	-0.00640869
0.0436401	-0.0497437	-0.00610352
0.0460815	-0.0518799	-0.00579834
0.0491333	-0.0540161	-0.00488281
0.0518799	-0.055542	-0.00366211
0.0540161	-0.0561523	-0.00213623
0.0552368	-0.0564575	-0.0012207
0.0558472	-0.0567627	-0.000915527
0.0561523	-0.0564575	-0.000305176
0.0558472	-0.0561523	-0.000305176
0.0552368	-0.0558472	-0.000610352
0.0549316	-0.055542	-0.000610352
0.0543213	-0.0552368	-0.000915527
0.0546265	-0.0552368	-0.000610352
0.0552368	-0.055542	-0.000305176
0.0564575	-0.0570679	-0.000610352
0.0585938	-0.0601196	-0.00152588
0.0613403	-0.0640869	-0.00274658
0.0634766	-0.0671387	-0.00366211
0.0646973	-0.0680542	-0.00335693
0.0650024	-0.067749	-0.00274658
0.0643921	-0.067749	-0.00335693
0.0637817	-0.0680542	-0.00427246
0.0631714	-0.067749	-0.00457764
0.0622559	-0.0665283	-0.00427246
0.0610352	-0.0646973	-0.00366211
0.0598145	-0.0622559	-0.00244141
0.0595093	-0.06073	-0.0012207
0.06073	-0.06073	0
0.062561	-0.0613403	0.0012207
0.0640869	-0.0619507	0.00213623
0.0646973	-0.0622559	0.00244141
0.0646973	-0.0616455	0.00305176
0.0646973	-0.0601196	0.00457764
0.0634766	-0.0579834	0.00549316
0.0610352	-0.0546265	0.00640869
0.0564575	-0.0494385	0.00701904
0.0506592	-0.0430298	0.00762939
0.0445557	-0.0360107	0.00854492
0.0384521	-0.0286865	0.00976563
0.0326538	-0.0219727	0.0106812
0.0274658	-0.015564	0.0119019
0.0231934	-0.00976563	0.0134277
0.0198364	-0.00488281	0.0149536
0.017395	-0.0012207	0.0161743
0.0152588	0.0012207	0.0164795
0.0137329	0.00244141	0.0161743
0.012207	0.00305176	0.0152588
0.010376	0.00335693	0.0137329
0.00915527	0.00305176	0.012207
0.00732422	0.00274658	0.0100708
0.00549316	0.00274658	0.00823975
0.00274658	0.00366211	0.00640869
0	0.00457764	0.00457764
-0.00274658	0.00549316	0.00274658
-0.00488281	0.00701904	0.00213623
-0.00671387	0.0088501	0.00213623
-0.00793457	0.010376	0.00244141
-0.0088501	0.012207	0.00335693
-0.0100708	0.0146484	0.00457764
-0.0115967	0.0167847	0.00518799
-0.0134277	0.0186157	0.00518799
-0.0152588	0.0195313	0.00427246
-0.017395	0.0201416	0.00274658
-0.0195313	0.0201416	0.000610352
-0.0216675	0.0201416	-0.00152588
-0.0234985	0.0198364	-0.00366211
-0.0244141	0.0189209	-0.00549316
-0.0247192	0.0177002	-0.00701904
-0.0238037	0.0161743	-0.00762939
-0.0222778	0.0146484	-0.00762939
-0.0198364	0.0137329	-0.00610352
-0.0167847	0.0125122	-0.00427246
-0.0131226	0.0112915	-0.00183105
-0.00915527	0.0100708	0.000915527
-0.00579834	0.0088501	0.00305176
-0.00274658	0.00793457	0.00518799
-0.000305176	0.00732422	0.00701904
0.0012207	0.00671387	0.00793457
0.00274658	0.00579834	0.00854492
0.00396729	0.00488281	0.0088501
0.00488281	0.00457764	0.00946045
0.00518799	0.00488281	0.0100708
0.00518799	0.00549316	0.0106812
0.00518799	0.00579834	0.0109863
0.00488281	0.00610352	0.0109863
0.00457764	0.00762939	0.012207
0.00366211	0.00915527	0.0128174
0.00305176	0.010376	0.0134277
0.00274658	0.0106812	0.0134277
0.00305176	0.0112915	0.0143433
0.00305176	0.0115967	0.0146484
0.00305176	0.0115967	0.0146484
0.00305176	0.0109863	0.0140381
0.00274658	0.010376	0.0131226
0.00274658	0.0100708	0.0128174
0.00244141	0.0106812	0.0131226
0.00183105	0.0115967	0.0134277
0.000915527	0.0128174	0.0137329
-0.000610352	0.0143433	0.0137329
-0.00183105	0.0158691	0.0140381
-0.00335693	0.0167847	0.0134277
-0.00396729	0.0170898	0.0131226
-0.00427246	0.0170898	0.0128174
-0.00427246	0.0170898	0.0128174
-0.00366211	0.0164795	0.0128174
-0.00244141	0.0149536	0.0125122
-0.0012207	0.0134277	0.012207
-0.000915527	0.0125122	0.0115967
-0.0012207	0.012207	0.0109863
-0.00183105	0.0125122	0.0106812
-0.00244141	0.0131226	0.0106812
-0.00366211	0.0146484	0.0109863
-0.00457764	0.0167847	0.012207
-0.00549316	0.0186157	0.0131226
-0.00610352	0.0204468	0.0143433
-0.00640869	0.0219727	0.015564
-0.00640869	0.0238037	0.017395
-0.00640869	0.0253296	0.0189209
-0.00610352	0.0262451	0.0201416
-0.00518799	0.0262451	0.0210571
-0.00396729	0.0256348	0.0216675
-0.00244141	0.0247192	0.0222778
-0.000610352	0.0234985	0.0228882
0.0012207	0.0219727	0.0231934
0.00244141	0.020752	0.0231934
0.00305176	0.0198364	0.0228882
0.00366211	0.0189209	0.022583
0.00366211	0.0177002	0.0213623
